기업,종목코드,기간,기준일,항목,값(원),값구분,출처
LG화학,051910,2019Q2,2019-06-28,분기말 종가,354500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, LG화학 ; 종가 354500 × 상장주식수 70592343 = 시가총액 25024985593500)"
LG화학,051910,2019Q2,2019-06-28,분기말 상장주식수,70592343,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, LG화학 ; 종가 354500 × 상장주식수 70592343 = 시가총액 25024985593500)"
LG화학,051910,2019Q2,2019-06-28,분기말 시가총액,25024985593500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, LG화학 ; 종가 354500 × 상장주식수 70592343 = 시가총액 25024985593500)"
LG화학,051910,2019Q3,2019-09-30,분기말 자산총계,33530759000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기말 부채총계,16039976000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기말 총자본(자기자본),17490783000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기별 매출액,7347303000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기별 영업이익,380274000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기별 당기순이익(지배),128555000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기별 영업활동현금흐름,394509000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002592
LG화학,051910,2019Q3,2019-09-30,분기말 지배지분 자본,17175932000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q3,2019-09-30,분기말 종가,299500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, LG화학 ; 종가 299500 × 상장주식수 70592343 = 시가총액 21142406728500)"
LG화학,051910,2019Q3,2019-09-30,분기말 상장주식수,70592343,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, LG화학 ; 종가 299500 × 상장주식수 70592343 = 시가총액 21142406728500)"
LG화학,051910,2019Q3,2019-09-30,분기말 시가총액,21142406728500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, LG화학 ; 종가 299500 × 상장주식수 70592343 = 시가총액 21142406728500)"
LG화학,051910,2019Q4,2019-12-31,분기말 자산총계,34024426000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537
LG화학,051910,2019Q4,2019-12-31,분기말 부채총계,16640637000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537
LG화학,051910,2019Q4,2019-12-31,분기말 총자본(자기자본),17383789000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537
LG화학,051910,2019Q4,2019-12-31,분기별 매출액,7461222000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q4,2019-12-31,분기별 영업이익,-27508000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q4,2019-12-31,분기별 당기순이익(지배),-77765000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q4,2019-12-31,분기별 영업활동현금흐름,1836156000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002713
LG화학,051910,2019Q4,2019-12-31,분기말 지배지분 자본,17004977000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004537
LG화학,051910,2019Q4,2019-12-30,분기말 종가,317500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, LG화학 ; 종가 317500 × 상장주식수 70592343 = 시가총액 22413068902500)"
LG화학,051910,2019Q4,2019-12-30,분기말 상장주식수,70592343,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, LG화학 ; 종가 317500 × 상장주식수 70592343 = 시가총액 22413068902500)"
LG화학,051910,2019Q4,2019-12-30,분기말 시가총액,22413068902500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, LG화학 ; 종가 317500 × 상장주식수 70592343 = 시가총액 22413068902500)"
LG화학,051910,2020Q1,2020-03-31,분기말 자산총계,37121128000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기말 부채총계,19705039000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기말 총자본(자기자본),17416089000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기별 매출액,7115729000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기별 영업이익,236458000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기별 당기순이익(지배),21076000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기별 영업활동현금흐름,-97285000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기말 지배지분 자본,17005632000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q1,2020-03-31,분기말 종가,305000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q1,2020-03-31,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q1,2020-03-31,분기말 시가총액,21530664615000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q2,2020-06-30,분기말 자산총계,38576295000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기말 부채총계,20733879000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기말 총자본(자기자본),17842416000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기별 매출액,6935191000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기별 영업이익,571642000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기별 당기순이익(지배),382268000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기별 영업활동현금흐름,1716221000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001836
LG화학,051910,2020Q2,2020-06-30,분기말 지배지분 자본,17367261000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q2,2020-06-30,분기말 종가,490500,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q2,2020-06-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q2,2020-06-30,분기말 시가총액,34625544241500,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q3,2020-09-30,분기말 자산총계,40018869000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-30,분기말 부채총계,21198289000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-30,분기말 총자본(자기자본),18820580000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-30,분기별 매출액,7507281000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-30,분기별 영업이익,902084000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-30,분기별 당기순이익(지배),512300000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-30,분기별 영업활동현금흐름,1987191000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002608
LG화학,051910,2020Q3,2020-09-30,분기말 지배지분 자본,18166708000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q3,2020-09-29,분기말 종가,654000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q3,2020-09-29,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q3,2020-09-29,분기말 시가총액,46167392322000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q4,2020-12-31,분기말 자산총계,41388894000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094
LG화학,051910,2020Q4,2020-12-31,분기말 부채총계,22598454000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094
LG화학,051910,2020Q4,2020-12-31,분기말 총자본(자기자본),18790440000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094
LG화학,051910,2020Q4,2020-12-31,분기별 매출액,8904869000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q4,2020-12-31,분기별 영업이익,118577000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q4,2020-12-31,분기별 당기순이익(지배),-403011000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q4,2020-12-31,분기별 영업활동현금흐름,2234705000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001745
LG화학,051910,2020Q4,2020-12-31,분기말 지배지분 자본,18039121000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001094
LG화학,051910,2020Q4,2020-12-30,분기말 종가,824000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q4,2020-12-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2020Q4,2020-12-30,분기말 시가총액,58168090632000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q1,2021-03-31,분기말 자산총계,44712807000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기말 부채총계,25064731000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기말 총자본(자기자본),19648076000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기별 매출액,9650032000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기별 영업이익,1408144000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기별 당기순이익(지배),1306702000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기별 영업활동현금흐름,1066204000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기말 지배지분 자본,18793974000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q1,2021-03-31,분기말 종가,805000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q1,2021-03-31,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q1,2021-03-31,분기말 시가총액,56826836115000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q2,2021-06-30,분기말 자산총계,46735009000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기말 부채총계,25243950000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기말 총자본(자기자본),21491059000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기별 매출액,11456142000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기별 영업이익,2139808000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기별 당기순이익(지배),1490272000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기별 영업활동현금흐름,1588081000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001674
LG화학,051910,2021Q2,2021-06-30,분기말 지배지분 자본,20396987000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q2,2021-06-30,분기말 종가,850000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q2,2021-06-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q2,2021-06-30,분기말 시가총액,60003491550000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q3,2021-09-30,분기말 자산총계,49821983000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기말 부채총계,27143387000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기말 총자본(자기자본),22678596000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기별 매출액,10610153000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기별 영업이익,726605000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기별 당기순이익(지배),610128000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기별 영업활동현금흐름,902531000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002218
LG화학,051910,2021Q3,2021-09-30,분기말 지배지분 자본,21325100000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q3,2021-09-30,분기말 종가,776000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q3,2021-09-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q3,2021-09-30,분기말 시가총액,54779658168000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q4,2021-12-31,분기말 자산총계,51135302000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036
LG화학,051910,2021Q4,2021-12-31,분기말 부채총계,27925314000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036
LG화학,051910,2021Q4,2021-12-31,분기말 총자본(자기자본),23209988000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036
LG화학,051910,2021Q4,2021-12-31,분기별 매출액,10948697000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q4,2021-12-31,분기별 영업이익,748416000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q4,2021-12-31,분기별 당기순이익(지배),262685000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q4,2021-12-31,분기별 영업활동현금흐름,1953000000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002007
LG화학,051910,2021Q4,2021-12-31,분기말 지배지분 자본,21693784000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220315001036
LG화학,051910,2021Q4,2021-12-30,분기말 종가,615000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20211230&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q4,2021-12-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20211230&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2021Q4,2021-12-30,분기말 시가총액,43414290945000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20211230&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q1,2022-03-31,분기말 자산총계,64417455000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기말 부채총계,28926355000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기말 총자본(자기자본),35491100000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기별 매출액,11608071000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기별 영업이익,1024260000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기별 당기순이익(지배),688178000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기별 영업활동현금흐름,156136000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기말 지배지분 자본,30321838000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q1,2022-03-31,분기말 종가,532000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q1,2022-03-31,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q1,2022-03-31,분기말 시가총액,37555126476000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220331&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q2,2022-06-30,분기말 자산총계,66346533000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기말 부채총계,29798750000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기말 총자본(자기자본),36547783000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기별 매출액,12239911000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기별 영업이익,878453000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기별 당기순이익(지배),659336000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기별 영업활동현금흐름,-587168000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001879
LG화학,051910,2022Q2,2022-06-30,분기말 지배지분 자본,31094517000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q2,2022-06-30,분기말 종가,516000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q2,2022-06-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q2,2022-06-30,분기말 시가총액,36425648988000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220630&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q3,2022-09-30,분기말 자산총계,69649032000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기말 부채총계,30933922000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기말 총자본(자기자본),38715110000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기별 매출액,14177663000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기별 영업이익,901186000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기별 당기순이익(지배),614372000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기별 영업활동현금흐름,-1099776000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816002270
LG화학,051910,2022Q3,2022-09-30,분기말 지배지분 자본,32535326000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
LG화학,051910,2022Q3,2022-09-30,분기말 종가,536000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220930&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q3,2022-09-30,분기말 상장주식수,70592343,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220930&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q3,2022-09-30,분기말 시가총액,37837495848000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220930&likeSrtnCd=051910 (serviceKey 제외)
LG화학,051910,2022Q4,2022-12-31,분기말 자산총계,67973823000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230324001178
LG화학,051910,2022Q4,2022-12-31,분기말 부채총계,30492696000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230324001178
LG화학,051910,2022Q4,2022-12-31,분기말 총자본(자기자본),37481127000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230324001178
LG화학,051910,2022Q4,2022-12-31,분기별 매출액,13852314000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230324001178 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114002594
